,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,SaleType,SaleCondition,HouseAge,RemodAge,GarageAge,SalePrice
54,RL,4.0943445622221,8.872627365918836,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,384,GasA,TA,Y,SBrkr,1360,0,7.215239978730097,0,1,0,TA,6,Min1,1,TA,Detchd,Unf,2,572,TA,TA,Y,0,50,NA,WD,Normal,66,66,59.0,11.77528972943772
55,RL,4.605170185988092,9.227689010310796,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,935,1425,GasA,Gd,Y,SBrkr,1425,0,7.261927092702751,0,2,0,TA,7,Typ,1,Gd,Attchd,RFn,2,576,TA,TA,Y,0,0,NA,WD,Normal,57,57,57.0,12.103486056755072
56,FV,3.1780538303479458,7.8804263442924,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649,Unf,321,970,GasA,Ex,Y,SBrkr,983,756,7.461065514354283,1,2,1,Gd,7,Typ,0,NA,Attchd,Fin,2,480,TA,TA,Y,115,0,NA,WD,Abnorml,22,21,22.0,12.058152515453552
57,RL,4.48863636973214,9.36263218231844,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,860,860,GasA,Ex,Y,SBrkr,860,860,7.450079569807499,0,2,1,Gd,7,Typ,0,NA,Attchd,RFn,2,565,TA,TA,Y,0,70,NA,WD,Normal,17,17,17.0,12.188417710291453
58,RL,4.189654742026425,9.523836379320944,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,1410,1410,GasA,Ex,Y,SBrkr,1426,1519,7.987864096085687,0,3,1,Gd,10,Typ,1,Gd,BuiltIn,Fin,3,641,TA,TA,Y,192,0,NA,New,Partial,15,15,15.0,12.991753427493052
59,RL,4.0943445622221,8.881836305004146,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,148,780,GasA,Ex,Y,SBrkr,780,0,6.659293919683638,0,1,0,TA,4,Typ,0,NA,Detchd,Unf,1,352,TA,TA,Y,196,0,NA,WD,Normal,49,49,48.0,11.73526869611367
60,RL,4.143134726391533,9.478227817099784,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941,Unf,217,1158,GasA,Ex,Y,SBrkr,1158,0,7.05444965813294,1,1,1,Gd,5,Typ,0,NA,Detchd,Unf,2,576,TA,TA,Y,0,50,NA,New,Partial,17,17,15.0,11.970350312009105
61,RM,4.0943445622221,8.881836305004146,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,530,530,GasA,TA,N,SBrkr,581,530,7.01301578963963,0,1,0,Fa,6,Typ,0,NA,Detchd,Unf,1,288,TA,TA,N,0,0,NA,WD,Normal,101,25,86.0,11.522875795823397
62,RL,3.784189633918261,8.770594329891145,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,1346,1370,GasA,Ex,Y,SBrkr,1370,0,7.222566018822171,0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2,484,TA,TA,Y,120,49,NA,WD,Normal,15,15,15.0,12.218495165528731
63,RM,3.912023005428146,9.239899174217728,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,576,576,GasA,Gd,Y,SBrkr,902,808,7.444248649496705,0,2,0,TA,9,Typ,0,NA,Detchd,Unf,2,480,TA,TA,Y,12,11,NA,WD,Normal,100,71,31.0,11.84939770159144
64,RL,4.249208678464876,9.14580185083861,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739,Unf,318,1057,GasA,Ex,Y,SBrkr,1057,977,7.617759576608505,1,2,1,Gd,8,Typ,0,NA,Attchd,RFn,2,645,TA,TA,Y,576,36,NA,WD,Normal,24,23,23.0,12.299107511497363
65,RL,4.330733340286331,9.16858043772795,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1143,1143,GasA,Ex,Y,SBrkr,1143,1330,7.813187267521416,0,2,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,3,852,TA,TA,Y,192,151,NA,WD,Normal,17,16,17.0,12.666657052859417
66,RL,4.249208678464876,9.898475010712584,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,912,Unf,1035,1947,GasA,TA,Y,SBrkr,2207,0,7.699389406256737,1,2,0,TA,7,Min1,1,Gd,Attchd,RFn,2,576,TA,TA,Y,301,0,NA,WD,Normal,51,32,51.0,12.100712129872347
67,RL,4.276666119016055,9.274722630905451,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,440,1453,GasA,Ex,Y,SBrkr,1479,0,7.2991214627108,1,2,0,Gd,7,Typ,0,NA,Attchd,RFn,2,558,TA,TA,Y,144,29,NA,WD,Normal,18,18,18.0,12.328290278254423
68,RM,3.8501476017100584,8.435549202375727,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,747,747,GasA,TA,Y,SBrkr,747,0,6.616065185132817,0,1,0,TA,4,Typ,0,NA,Attchd,Unf,1,220,TA,TA,Y,0,0,NA,WD,Normal,76,71,76.0,11.289781913656018
69,RL,4.394449154672439,9.654577374584886,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,603,Unf,701,1304,GasW,TA,Y,SBrkr,1304,983,7.734996194022781,0,2,0,TA,7,Typ,1,TA,Attchd,Fin,2,667,TA,TA,Y,0,21,NA,WD,Normal,68,68,68.0,12.323855681186558
70,RL,4.553876891600541,9.521568058002977,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880,Unf,343,2223,GasA,Ex,Y,SBrkr,2223,0,7.706612913964197,1,2,0,TA,8,Typ,2,Gd,Attchd,Fin,2,516,TA,TA,Y,300,0,NA,WD,Normal,48,48,48.0,12.404923504275338
71,RL,4.23410650459726,8.935771938669784,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565,Unf,280,845,GasA,TA,Y,SBrkr,845,0,6.739336627357174,1,1,0,TA,4,Typ,0,NA,Detchd,Unf,2,360,TA,TA,Y,0,0,NA,WD,Normal,39,15,34.0,11.771436160121729
72,RL,4.30406509320417,9.224341891611996,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,832,832,GasA,Gd,Y,SBrkr,885,833,7.4489161025442,0,2,1,TA,7,Typ,1,TA,Attchd,Fin,2,427,TA,TA,Y,0,94,NA,WD,Normal,23,23,23.0,12.128111104060462
73,RL,4.442651256490317,9.230142999272362,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,ALQ,320,BLQ,404,1086,GasA,Gd,Y,SBrkr,1086,0,6.990256500493881,1,1,0,TA,6,Typ,0,NA,Attchd,Unf,2,490,TA,TA,Y,0,0,NA,WD,Normal,67,18,32.0,11.883799128308773
74,RM,4.0943445622221,8.663887570567042,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,840,840,GasA,Gd,N,SBrkr,840,765,7.380879035564116,0,2,0,TA,8,Typ,0,NA,Detchd,Unf,1,379,TA,TA,Y,0,0,NA,WD,Normal,106,71,106.0,11.584315461056901
75,RM,3.044522437723423,7.3752557780097545,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462,Unf,0,462,GasA,TA,Y,SBrkr,526,462,6.895682697747868,1,1,0,TA,5,Typ,0,NA,BuiltIn,Unf,1,297,TA,TA,Y,120,101,NA,WD,Normal,48,48,48.0,11.418614785498987
76,RL,4.249208678464876,9.044875932248651,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,228,Unf,724,952,GasA,Ex,Y,FuseA,952,0,6.858565034791365,0,1,0,TA,4,Typ,0,NA,Detchd,Unf,1,283,TA,TA,Y,0,0,NA,WD,Normal,65,65,65.0,11.818570237796182
77,RM,3.912023005428146,9.06357899058078,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,336,GLQ,295,672,GasA,TA,Y,SBrkr,1072,213,7.158513997329321,1,1,0,TA,6,Min1,0,NA,Detchd,Unf,1,240,TA,TA,Y,0,0,NA,WD,Normal,73,20,73.0,11.751942365440728
78,RL,4.276666119016055,9.285262298493443,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1768,1768,GasA,TA,N,SBrkr,1768,0,7.477604243197589,0,2,0,TA,8,Typ,0,NA,NA,NA,0,0,NA,NA,Y,0,0,NA,WD,Normal,53,53,42.466279912980326,11.824079893607152
79,RM,4.0943445622221,9.25339986143663,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,440,440,GasA,Gd,Y,SBrkr,682,548,7.114769448366463,0,1,1,TA,5,Typ,0,NA,Detchd,Unf,2,440,TA,TA,Y,74,0,NA,WD,Normal,111,40,55.0,11.608235644774552
80,RL,4.605170185988092,9.472704636443673,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,448,Unf,448,896,GasA,TA,Y,SBrkr,1182,960,7.669495251007694,0,2,1,Gd,8,Typ,1,Gd,Attchd,Fin,1,509,TA,TA,Y,0,72,NA,WD,Normal,53,53,53.0,12.173032791451973
81,RM,3.4657359027997265,8.411832675758411,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,1201,Unf,36,1237,GasA,Ex,Y,SBrkr,1337,0,7.198183577101943,1,2,0,TA,5,Typ,0,NA,Attchd,Fin,2,405,TA,TA,Y,0,199,NA,WD,Normal,23,23,23.0,11.941455846009388
82,RL,4.356708826689592,9.230731061623917,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,TA,TA,PConc,Gd,TA,No,GLQ,33,Unf,1530,1563,GasA,Ex,Y,SBrkr,1563,0,7.354362330421477,0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,3,758,TA,TA,Y,144,99,NA,WD,Normal,14,14,14.0,12.409013489526863
83,RL,4.382026634673881,9.092907275084087,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1065,1065,GasA,Gd,Y,SBrkr,1065,0,6.970730078143525,0,1,1,TA,6,Typ,0,NA,Detchd,Unf,2,461,TA,TA,Y,74,0,NA,COD,Normal,61,61,47.0,11.747997587149712
84,RL,4.249208678464876,9.051344640485725,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,384,384,GasA,Gd,Y,SBrkr,804,670,7.295735072749282,0,2,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,400,TA,TA,Y,120,72,NA,WD,Normal,26,25,26.0,12.034691028774553
85,RL,4.795790545596741,9.68402471906149,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,1288,1288,GasA,Ex,Y,SBrkr,1301,1116,7.790282380703483,0,2,1,Gd,9,Typ,1,TA,Attchd,Unf,2,462,TA,TA,Y,127,82,NA,WD,Normal,30,29,30.0,12.468436909997665
86,RL,4.804021044733257,9.385217621880901,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,684,684,GasA,Ex,Y,SBrkr,684,876,7.352441100243583,0,2,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,2,400,TA,TA,Y,100,38,NA,WD,Normal,16,16,16.0,12.066810578196666
87,FV,3.6888794541139363,8.281723990411392,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,612,612,GasA,Ex,Y,SBrkr,612,612,7.1098794630722715,0,2,1,Gd,4,Typ,0,NA,Detchd,RFn,2,528,TA,TA,Y,0,234,NA,New,Partial,12,12,12.0,12.010665849187564
88,C (all),4.653960350157523,9.0442857876461,Pave,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,Hip,CompShg,Plywood,Plywood,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,1013,1013,GasA,TA,N,SBrkr,1013,0,7.330405211844402,0,1,0,Fa,6,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,0,NA,ConLD,Abnorml,106,39,42.466279912980326,11.350406535472453
89,RL,4.0943445622221,8.995908761263994,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,588,Unf,402,990,GasA,Ex,Y,SBrkr,990,0,6.897704943128636,1,1,0,TA,5,Typ,0,NA,NA,NA,0,0,NA,NA,Y,0,0,NA,WD,Normal,27,26,42.466279912980326,11.724805824005728
90,RL,4.0943445622221,8.881836305004146,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,GasA,TA,Y,FuseA,1040,0,6.946975992135418,0,1,0,TA,4,Typ,0,NA,Detchd,Unf,2,420,TA,TA,Y,0,29,NA,WD,Normal,71,71,71.0,11.607326140391713
91,RL,4.442651256490317,9.047821442478408,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,635,1235,GasA,TA,Y,SBrkr,1235,0,7.118826249062078,0,1,0,TA,6,Typ,0,NA,Attchd,Unf,2,480,TA,TA,Y,0,0,NA,WD,Abnorml,60,60,60.0,11.498826540590727
92,RL,4.382026634673881,9.500020447090638,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,713,Unf,163,876,GasA,Ex,Y,SBrkr,964,0,6.871091294610546,1,1,0,TA,5,Typ,0,NA,Detchd,Unf,2,432,TA,TA,Y,0,0,NA,WD,Normal,100,15,100.0,12.004568269319446
93,C (all),4.0943445622221,8.881836305004146,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,1046,Unf,168,1214,GasW,Ex,N,SBrkr,1260,1031,7.736743682453495,0,2,0,TA,9,Typ,1,Gd,Detchd,Unf,2,506,TA,TA,Y,0,0,NA,WD,Normal,111,23,111.0,11.804848531679264
94,RL,4.23410650459726,9.141740280483926,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,648,Unf,176,824,GasA,Ex,Y,SBrkr,905,881,7.487733761436444,1,2,1,Gd,7,Typ,0,NA,Attchd,RFn,2,684,TA,TA,Y,0,162,NA,WD,Normal,24,24,24.0,12.229545001715316
95,RL,4.249208678464876,9.186559843310778,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,310,Unf,370,680,GasA,Gd,Y,SBrkr,680,790,7.293017679772782,0,2,1,TA,6,Typ,1,TA,BuiltIn,Fin,2,420,TA,TA,Y,232,63,NA,WD,Normal,28,28,28.0,12.128111104060462
96,RL,4.356708826689592,9.236397906295473,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162,Unf,426,1588,GasA,Ex,Y,SBrkr,1588,0,7.370230641807081,0,2,0,Gd,6,Typ,0,NA,Attchd,RFn,2,472,TA,TA,Y,158,29,NA,WD,Normal,22,22,22.0,12.273731294003989
97,RL,4.290459441148391,9.298442820197728,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,520,Unf,440,960,GasA,TA,Y,FuseF,960,0,6.866933284461882,1,1,0,TA,6,Typ,0,NA,Attchd,Fin,1,432,TA,TA,P,120,0,NA,WD,Normal,56,56,56.0,11.458997122944673
98,RL,4.442651256490317,9.270964993792617,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,108,Unf,350,458,GasA,Fa,N,SBrkr,835,0,6.727431724850855,0,1,0,TA,5,Typ,0,NA,Basment,Unf,1,366,Fa,TA,Y,0,0,NA,COD,Abnorml,101,71,101.0,11.326595886778735
99,RL,4.343805421853684,9.139917907679637,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,569,Unf,381,950,GasA,Fa,Y,SBrkr,1225,0,7.110696122978827,1,1,1,TA,6,Typ,0,NA,NA,NA,0,0,NA,NA,Y,352,0,NA,WD,Normal,62,62,42.466279912980326,11.76718001130949
100,RL,4.249208678464876,9.268892258925797,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,1200,Unf,410,1610,GasA,Gd,Y,SBrkr,1610,0,7.383989457978509,1,2,0,Gd,6,Typ,2,TA,Attchd,RFn,2,480,TA,TA,Y,168,68,NA,WD,Normal,44,20,44.0,12.230765258120545
101,RL,4.343805421853684,9.127610724377186,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,741,741,GasA,TA,Y,SBrkr,977,755,7.4570320891223805,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,476,TA,TA,Y,192,46,NA,WD,Normal,36,36,36.0,12.089538829274222
102,RL,4.1588830833596715,8.85623355614316,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,Slab,NA,NA,NA,NA,0,NA,0,0,GasA,TA,Y,SBrkr,1535,0,7.336285660021297,0,2,0,TA,8,Typ,0,NA,Attchd,Unf,2,410,TA,TA,Y,0,0,NA,WD,Alloca,42,42,42.0,11.686576205316552
103,RL,4.543294782270004,9.249753374333018,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1226,1226,GasA,Ex,Y,SBrkr,1226,0,7.111512116496157,0,2,0,Gd,6,Typ,0,NA,Attchd,RFn,3,740,TA,TA,Y,0,36,NA,WD,Normal,12,12,12.0,12.200557464842063
104,RM,4.249208678464876,8.956479847999912,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,224,Unf,816,1040,GasA,Ex,Y,FuseF,1226,592,7.505492274737424,0,1,1,TA,7,Typ,2,TA,Detchd,Unf,1,240,TA,TA,Y,0,0,NA,WD,Normal,90,71,70.0,12.040608205802641
105,FV,4.31748811353631,9.14580185083861,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,1053,1053,GasA,Ex,Y,SBrkr,1053,939,7.596894438144544,0,2,1,Gd,9,Typ,1,Gd,Attchd,RFn,2,648,TA,TA,Y,140,45,NA,WD,Normal,18,17,18.0,12.429216196844383
106,RM,4.0943445622221,9.287301413112312,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,Mansard,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,641,641,GasA,Gd,Y,SBrkr,1047,0,6.953684210870537,0,1,0,TA,6,Typ,0,NA,Detchd,Unf,1,273,Fa,Fa,N,0,0,NA,WD,Normal,136,26,67.0,11.512925464970229
107,RM,3.912023005428146,8.699514748210191,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,104,BLQ,516,789,GasA,Ex,Y,SBrkr,789,0,6.670766320845874,0,1,0,TA,5,Typ,0,NA,Detchd,Unf,1,250,TA,TA,Y,0,0,NA,WD,Partial,73,71,73.0,11.652687407345388
108,RM,4.442651256490317,9.047821442478408,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,793,793,GasW,TA,N,FuseF,997,520,7.324489979348532,0,2,0,Fa,7,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,0,NA,WD,Normal,102,16,42.466279912980326,11.652687407345388
109,RL,4.653960350157523,9.371693622333941,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705,Unf,1139,1844,GasA,Ex,Y,SBrkr,1844,0,7.519692404116539,0,2,0,TA,7,Typ,1,TA,Attchd,RFn,2,546,TA,TA,Y,0,122,NA,COD,Normal,44,44,44.0,12.154779351142624
